name,order,size_x,size_y,size_z,mass,mu_slide,mu_spin,mu_roll,drop_height,posX,posY,posZ,rotX,rotY,rotZ
B_L34_1x1_0_1,810,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.6365,0.0,0.0,0
B_L34_1x1_0_3,811,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.6365,0.0,0.0,0
B_L34_1x1_0_5,812,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.6365,0.0,0.0,0
B_L34_1x1_1_0,813,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.6365,0.0,0.0,0
B_L34_1x1_1_2,814,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.6365,0.0,0.0,0
B_L34_1x1_1_4,815,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.6365,0.0,0.0,0
B_L34_1x1_1_6,816,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.6365,0.0,0.0,0
B_L34_1x1_2_1,817,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.6365,0.0,0.0,0
B_L34_1x1_2_3,818,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.6365,0.0,0.0,0
B_L34_1x1_2_5,819,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.6365,0.0,0.0,0
B_L34_1x1_3_0,820,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.6365,0.0,0.0,0
B_L34_1x1_3_2,821,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.6365,0.0,0.0,0
B_L34_1x1_3_4,822,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.6365,0.0,0.0,0
B_L34_1x1_3_6,823,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.6365,0.0,0.0,0
B_L34_1x1_4_1,824,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.6365,0.0,0.0,0
B_L34_1x1_4_3,825,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.6365,0.0,0.0,0
B_L34_1x1_4_5,826,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.6365,0.0,0.0,0
B_L34_1x1_5_0,827,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.6365,0.0,0.0,0
B_L34_1x1_5_2,828,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.6365,0.0,0.0,0
B_L34_1x1_5_4,829,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.6365,0.0,0.0,0
B_L34_1x1_5_6,830,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.6365,0.0,0.0,0
B_L34_1x1_6_1,831,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.6365,0.0,0.0,0
B_L34_1x1_6_3,832,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.6365,0.0,0.0,0
B_L34_1x1_6_5,833,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.6365,0.0,0.0,0
B_L35_1x1_0_0,834,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.6555,0.0,0.0,0
B_L35_1x1_0_2,835,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.6555,0.0,0.0,0
B_L35_1x1_0_4,836,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.6555,0.0,0.0,0
B_L35_1x1_0_6,837,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.6555,0.0,0.0,0
B_L35_1x1_1_1,838,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.6555,0.0,0.0,0
B_L35_1x1_1_3,839,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.6555,0.0,0.0,0
B_L35_1x1_1_5,840,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.6555,0.0,0.0,0
B_L35_1x1_2_0,841,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.6555,0.0,0.0,0
B_L35_1x1_2_2,842,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.6555,0.0,0.0,0
B_L35_1x1_2_4,843,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.6555,0.0,0.0,0
B_L35_1x1_2_6,844,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.6555,0.0,0.0,0
B_L35_1x1_3_1,845,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.6555,0.0,0.0,0
B_L35_1x1_3_3,846,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.6555,0.0,0.0,0
B_L35_1x1_3_5,847,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.6555,0.0,0.0,0
B_L35_1x1_4_0,848,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.6555,0.0,0.0,0
B_L35_1x1_4_2,849,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.6555,0.0,0.0,0
B_L35_1x1_4_4,850,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.6555,0.0,0.0,0
B_L35_1x1_4_6,851,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.6555,0.0,0.0,0
B_L35_1x1_5_1,852,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.6555,0.0,0.0,0
B_L35_1x1_5_3,853,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.6555,0.0,0.0,0
B_L35_1x1_5_5,854,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.6555,0.0,0.0,0
B_L35_1x1_6_0,855,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.6555,0.0,0.0,0
B_L35_1x1_6_2,856,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.6555,0.0,0.0,0
B_L35_1x1_6_4,857,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.6555,0.0,0.0,0
B_L35_1x1_6_6,858,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.6555,0.0,0.0,0
B_L36_1x1_0_1,859,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.6745,0.0,0.0,0
B_L36_1x1_0_3,860,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.6745,0.0,0.0,0
B_L36_1x1_0_5,861,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.6745,0.0,0.0,0
B_L36_1x1_1_0,862,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.6745,0.0,0.0,0
B_L36_1x1_1_2,863,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.6745,0.0,0.0,0
B_L36_1x1_1_4,864,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.6745,0.0,0.0,0
B_L36_1x1_1_6,865,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.6745,0.0,0.0,0
B_L36_1x1_2_1,866,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.6745,0.0,0.0,0
B_L36_1x1_2_3,867,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.6745,0.0,0.0,0
B_L36_1x1_2_5,868,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.6745,0.0,0.0,0
B_L36_1x1_3_0,869,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.6745,0.0,0.0,0
B_L36_1x1_3_2,870,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.6745,0.0,0.0,0
B_L36_1x1_3_4,871,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.6745,0.0,0.0,0
B_L36_1x1_3_6,872,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.6745,0.0,0.0,0
B_L36_1x1_4_1,873,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.6745,0.0,0.0,0
B_L36_1x1_4_3,874,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.6745,0.0,0.0,0
B_L36_1x1_4_5,875,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.6745,0.0,0.0,0
B_L36_1x1_5_0,876,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.6745,0.0,0.0,0
B_L36_1x1_5_2,877,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.6745,0.0,0.0,0
B_L36_1x1_5_4,878,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.6745,0.0,0.0,0
B_L36_1x1_5_6,879,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.6745,0.0,0.0,0
B_L36_1x1_6_1,880,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.6745,0.0,0.0,0
B_L36_1x1_6_3,881,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.6745,0.0,0.0,0
B_L36_1x1_6_5,882,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.6745,0.0,0.0,0
B_L37_1x1_0_0,883,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.6935,0.0,0.0,0
B_L37_1x1_0_2,884,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.6935,0.0,0.0,0
B_L37_1x1_0_4,885,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.6935,0.0,0.0,0
B_L37_1x1_0_6,886,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.6935,0.0,0.0,0
B_L37_1x1_1_1,887,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.6935,0.0,0.0,0
B_L37_1x1_1_3,888,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.6935,0.0,0.0,0
B_L37_1x1_1_5,889,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.6935,0.0,0.0,0
B_L37_1x1_2_0,890,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.6935,0.0,0.0,0
B_L37_1x1_2_2,891,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.6935,0.0,0.0,0
B_L37_1x1_2_4,892,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.6935,0.0,0.0,0
B_L37_1x1_2_6,893,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.6935,0.0,0.0,0
B_L37_1x1_3_1,894,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.6935,0.0,0.0,0
B_L37_1x1_3_3,895,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.6935,0.0,0.0,0
B_L37_1x1_3_5,896,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.6935,0.0,0.0,0
B_L37_1x1_4_0,897,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.6935,0.0,0.0,0
B_L37_1x1_4_2,898,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.6935,0.0,0.0,0
B_L37_1x1_4_4,899,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.6935,0.0,0.0,0
B_L37_1x1_4_6,900,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.6935,0.0,0.0,0
B_L37_1x1_5_1,901,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.6935,0.0,0.0,0
B_L37_1x1_5_3,902,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.6935,0.0,0.0,0
B_L37_1x1_5_5,903,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.6935,0.0,0.0,0
B_L37_1x1_6_0,904,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.6935,0.0,0.0,0
B_L37_1x1_6_2,905,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.6935,0.0,0.0,0
B_L37_1x1_6_4,906,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.6935,0.0,0.0,0
B_L37_1x1_6_6,907,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.6935,0.0,0.0,0
B_L38_1x1_0_1,908,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.7125,0.0,0.0,0
B_L38_1x1_0_3,909,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.7125,0.0,0.0,0
B_L38_1x1_0_5,910,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.7125,0.0,0.0,0
B_L38_1x1_1_0,911,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.7125,0.0,0.0,0
B_L38_1x1_1_2,912,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.7125,0.0,0.0,0
B_L38_1x1_1_4,913,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.7125,0.0,0.0,0
B_L38_1x1_1_6,914,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.7125,0.0,0.0,0
B_L38_1x1_2_1,915,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.7125,0.0,0.0,0
B_L38_1x1_2_3,916,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.7125,0.0,0.0,0
B_L38_1x1_2_5,917,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.7125,0.0,0.0,0
B_L38_1x1_3_0,918,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.7125,0.0,0.0,0
B_L38_1x1_3_2,919,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.7125,0.0,0.0,0
B_L38_1x1_3_4,920,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.7125,0.0,0.0,0
B_L38_1x1_3_6,921,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.7125,0.0,0.0,0
B_L38_1x1_4_1,922,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.7125,0.0,0.0,0
B_L38_1x1_4_3,923,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.7125,0.0,0.0,0
B_L38_1x1_4_5,924,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.7125,0.0,0.0,0
B_L38_1x1_5_0,925,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.7125,0.0,0.0,0
B_L38_1x1_5_2,926,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.7125,0.0,0.0,0
B_L38_1x1_5_4,927,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.7125,0.0,0.0,0
B_L38_1x1_5_6,928,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.7125,0.0,0.0,0
B_L38_1x1_6_1,929,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.7125,0.0,0.0,0
B_L38_1x1_6_3,930,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.7125,0.0,0.0,0
B_L38_1x1_6_5,931,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.7125,0.0,0.0,0
B_L39_1x1_0_0,932,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.7315,0.0,0.0,0
B_L39_1x1_0_2,933,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.7315,0.0,0.0,0
B_L39_1x1_0_4,934,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.7315,0.0,0.0,0
B_L39_1x1_0_6,935,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.7315,0.0,0.0,0
B_L39_1x1_1_1,936,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.7315,0.0,0.0,0
B_L39_1x1_1_3,937,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.7315,0.0,0.0,0
B_L39_1x1_1_5,938,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.7315,0.0,0.0,0
B_L39_1x1_2_0,939,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.7315,0.0,0.0,0
B_L39_1x1_2_2,940,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.7315,0.0,0.0,0
B_L39_1x1_2_4,941,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.7315,0.0,0.0,0
B_L39_1x1_2_6,942,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.7315,0.0,0.0,0
B_L39_1x1_3_1,943,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.7315,0.0,0.0,0
B_L39_1x1_3_3,944,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.7315,0.0,0.0,0
B_L39_1x1_3_5,945,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.7315,0.0,0.0,0
B_L39_1x1_4_0,946,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.7315,0.0,0.0,0
B_L39_1x1_4_2,947,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.7315,0.0,0.0,0
B_L39_1x1_4_4,948,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.7315,0.0,0.0,0
B_L39_1x1_4_6,949,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.7315,0.0,0.0,0
B_L39_1x1_5_1,950,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.7315,0.0,0.0,0
B_L39_1x1_5_3,951,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.7315,0.0,0.0,0
B_L39_1x1_5_5,952,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.7315,0.0,0.0,0
B_L39_1x1_6_0,953,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.7315,0.0,0.0,0
B_L39_1x1_6_2,954,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.7315,0.0,0.0,0
B_L39_1x1_6_4,955,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.7315,0.0,0.0,0
B_L39_1x1_6_6,956,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.7315,0.0,0.0,0
B_L40_1x1_0_1,957,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.7505,0.0,0.0,0
B_L40_1x1_0_3,958,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.7505,0.0,0.0,0
B_L40_1x1_0_5,959,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.7505,0.0,0.0,0
B_L40_1x1_1_0,960,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.7505,0.0,0.0,0
B_L40_1x1_1_2,961,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.7505,0.0,0.0,0
B_L40_1x1_1_4,962,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.7505,0.0,0.0,0
B_L40_1x1_1_6,963,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.7505,0.0,0.0,0
B_L40_1x1_2_1,964,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.7505,0.0,0.0,0
B_L40_1x1_2_3,965,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.7505,0.0,0.0,0
B_L40_1x1_2_5,966,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.7505,0.0,0.0,0
B_L40_1x1_3_0,967,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.7505,0.0,0.0,0
B_L40_1x1_3_2,968,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.7505,0.0,0.0,0
B_L40_1x1_3_4,969,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.7505,0.0,0.0,0
B_L40_1x1_3_6,970,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.7505,0.0,0.0,0
B_L40_1x1_4_1,971,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.7505,0.0,0.0,0
B_L40_1x1_4_3,972,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.7505,0.0,0.0,0
B_L40_1x1_4_5,973,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.7505,0.0,0.0,0
B_L40_1x1_5_0,974,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.7505,0.0,0.0,0
B_L40_1x1_5_2,975,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.7505,0.0,0.0,0
B_L40_1x1_5_4,976,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.7505,0.0,0.0,0
B_L40_1x1_5_6,977,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.7505,0.0,0.0,0
B_L40_1x1_6_1,978,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.7505,0.0,0.0,0
B_L40_1x1_6_3,979,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.7505,0.0,0.0,0
B_L40_1x1_6_5,980,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.7505,0.0,0.0,0
B_L41_1x1_0_0,981,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.7695,0.0,0.0,0
B_L41_1x1_0_2,982,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.7695,0.0,0.0,0
B_L41_1x1_0_4,983,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.7695,0.0,0.0,0
B_L41_1x1_0_6,984,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.7695,0.0,0.0,0
B_L41_1x1_1_1,985,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.7695,0.0,0.0,0
B_L41_1x1_1_3,986,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.7695,0.0,0.0,0
B_L41_1x1_1_5,987,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.7695,0.0,0.0,0
B_L41_1x1_2_0,988,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.7695,0.0,0.0,0
B_L41_1x1_2_2,989,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.7695,0.0,0.0,0
B_L41_1x1_2_4,990,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.7695,0.0,0.0,0
B_L41_1x1_2_6,991,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.7695,0.0,0.0,0
B_L41_1x1_3_1,992,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.7695,0.0,0.0,0
B_L41_1x1_3_3,993,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.7695,0.0,0.0,0
B_L41_1x1_3_5,994,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.7695,0.0,0.0,0
B_L41_1x1_4_0,995,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.7695,0.0,0.0,0
B_L41_1x1_4_2,996,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.7695,0.0,0.0,0
B_L41_1x1_4_4,997,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.7695,0.0,0.0,0
B_L41_1x1_4_6,998,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.7695,0.0,0.0,0
B_L41_1x1_5_1,999,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.7695,0.0,0.0,0
B_L41_1x1_5_3,1000,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.7695,0.0,0.0,0
B_L41_1x1_5_5,1001,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.7695,0.0,0.0,0
B_L41_1x1_6_0,1002,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.7695,0.0,0.0,0
